SKU,Last_Sale_Date,Category,Monetary,Quantity,Frequency,Recency,Segment,Segment_Name
JNE3764-KR-L,2022-06-29,kurta,14622.0,36,36,1,0,Dormant/Low-Performer
JNE3764-KR-M,2022-06-28,kurta,12268.0,30,30,2,0,Dormant/Low-Performer
JNE3764-KR-S,2022-06-27,kurta,9082.0,22,22,3,0,Dormant/Low-Performer
JNE3764-KR-XL,2022-06-29,kurta,16176.0,40,40,1,0,Dormant/Low-Performer
JNE3764-KR-XS,2022-06-18,kurta,2863.0,7,7,12,0,Dormant/Low-Performer
JNE3764-KR-XXL,2022-06-27,kurta,15666.0,38,34,3,0,Dormant/Low-Performer
JNE3764-KR-XXXL,2022-06-20,kurta,11998.0,28,28,10,0,Dormant/Low-Performer
JNE3765-KR-L,2022-06-28,kurta,1613.0,3,3,2,0,Dormant/Low-Performer
JNE3765-KR-M,2022-06-28,kurta,2192.0,4,4,2,0,Dormant/Low-Performer
JNE3765-KR-S,2022-05-10,kurta,517.0,1,1,51,0,Dormant/Low-Performer
JNE3765-KR-XL,2022-06-23,kurta,1034.0,2,2,7,0,Dormant/Low-Performer
JNE3765-KR-XS,2022-06-23,kurta,2629.0,5,5,7,0,Dormant/Low-Performer
JNE3765-KR-XXL,2022-06-20,kurta,1034.0,2,2,10,0,Dormant/Low-Performer
JNE3765-KR-XXXL,2022-06-28,kurta,1613.0,3,3,2,0,Dormant/Low-Performer
JNE3766-KR-L,2022-06-08,kurta,3619.0,7,7,22,0,Dormant/Low-Performer
JNE3766-KR-M,2022-06-28,kurta,6845.0,13,13,2,0,Dormant/Low-Performer
JNE3766-KR-S,2022-06-03,kurta,1533.0,3,3,27,0,Dormant/Low-Performer
JNE3766-KR-XL,2022-06-23,kurta,2585.0,5,5,7,0,Dormant/Low-Performer
JNE3766-KR-XS,2022-06-09,kurta,1016.0,2,2,21,0,Dormant/Low-Performer
JNE3766-KR-XXL,2022-06-09,kurta,3619.0,7,7,21,0,Dormant/Low-Performer
JNE3766-KR-XXXL,2022-06-15,kurta,3066.0,6,6,15,0,Dormant/Low-Performer
JNE3767-KR-L,2022-06-11,kurta,974.0,2,2,19,0,Dormant/Low-Performer
JNE3767-KR-M,2022-06-22,kurta,1455.0,3,3,8,0,Dormant/Low-Performer
JNE3767-KR-XL,2022-05-29,kurta,974.0,2,2,32,0,Dormant/Low-Performer
JNE3767-KR-XS,2022-04-24,kurta,487.0,1,1,67,0,Dormant/Low-Performer
JNE3767-KR-XXL,2022-06-17,kurta,974.0,2,2,13,0,Dormant/Low-Performer
JNE3767-KR-XXXL,2022-06-22,kurta,974.0,2,2,8,0,Dormant/Low-Performer
JNE3768-KR-L,2022-06-22,kurta,1948.0,4,4,8,0,Dormant/Low-Performer
JNE3768-KR-M,2022-06-28,kurta,3952.0,8,8,2,0,Dormant/Low-Performer
JNE3768-KR-S,2022-06-06,kurta,3409.0,7,7,24,0,Dormant/Low-Performer
JNE3768-KR-XL,2022-06-12,kurta,1461.0,3,3,18,0,Dormant/Low-Performer
JNE3768-KR-XS,2022-06-29,kurta,3017.0,6,6,1,0,Dormant/Low-Performer
JNE3768-KR-XXL,2022-06-15,kurta,4377.0,9,9,15,0,Dormant/Low-Performer
JNE3768-KR-XXXL,2022-06-23,kurta,974.0,2,2,7,0,Dormant/Low-Performer
JNE3769-KR-L,2022-05-29,kurta,1948.0,4,4,32,0,Dormant/Low-Performer
JNE3769-KR-M,2022-06-28,kurta,3471.0,7,7,2,0,Dormant/Low-Performer
JNE3769-KR-S,2022-06-04,kurta,968.0,2,2,26,0,Dormant/Low-Performer
JNE3769-KR-XL,2022-06-28,kurta,2978.0,6,6,2,0,Dormant/Low-Performer
JNE3769-KR-XS,2022-06-19,kurta,2435.0,5,5,11,0,Dormant/Low-Performer
JNE3769-KR-XXL,2022-05-29,kurta,2435.0,5,5,32,0,Dormant/Low-Performer
JNE3769-KR-XXXL,2022-06-22,kurta,2916.0,6,6,8,0,Dormant/Low-Performer
JNE3770-KR-L,2022-06-09,kurta,1351.0,3,3,21,0,Dormant/Low-Performer
JNE3770-KR-M,2022-06-13,kurta,974.0,2,2,17,0,Dormant/Low-Performer
JNE3770-KR-S,2022-06-12,kurta,1893.0,4,4,18,0,Dormant/Low-Performer
JNE3770-KR-XL,2022-06-14,kurta,1838.0,4,4,16,0,Dormant/Low-Performer
JNE3770-KR-XS,2022-05-19,kurta,1461.0,3,3,42,0,Dormant/Low-Performer
JNE3770-KR-XXL,2022-06-14,kurta,1948.0,4,4,16,0,Dormant/Low-Performer
JNE3770-KR-XXXL,2022-06-23,kurta,1838.0,4,4,7,0,Dormant/Low-Performer
JNE3771-KR-L,2022-06-27,kurta,3420.0,10,10,3,0,Dormant/Low-Performer
JNE3771-KR-M,2022-06-23,kurta,2920.0,8,8,7,0,Dormant/Low-Performer
JNE3771-KR-S,2022-05-29,kurta,692.0,2,2,32,0,Dormant/Low-Performer
JNE3771-KR-XL,2022-06-28,kurta,1364.0,4,4,2,0,Dormant/Low-Performer
JNE3771-KR-XS,2022-06-25,kurta,2066.0,6,6,5,0,Dormant/Low-Performer
JNE3771-KR-XXL,2022-06-12,kurta,2748.0,8,8,18,0,Dormant/Low-Performer
JNE3771-KR-XXXL,2022-06-21,kurta,2915.0,8,8,9,0,Dormant/Low-Performer
JNE3773-KR-L,2022-05-10,kurta,1695.0,6,6,51,0,Dormant/Low-Performer
JNE3773-KR-M,2022-06-07,kurta,3224.0,11,11,23,0,Dormant/Low-Performer
JNE3773-KR-S,2022-06-01,kurta,1159.0,4,4,29,0,Dormant/Low-Performer
JNE3773-KR-XL,2022-06-20,kurta,1451.0,5,5,10,0,Dormant/Low-Performer
JNE3773-KR-XS,2022-04-28,kurta,560.0,2,2,63,0,Dormant/Low-Performer
JNE3773-KR-XXL,2022-06-28,kurta,1460.0,5,5,2,0,Dormant/Low-Performer
JNE3773-KR-XXXL,2022-05-17,kurta,882.0,3,3,44,0,Dormant/Low-Performer
JNE3774-KR-M,2022-06-09,kurta,1821.0,4,4,21,0,Dormant/Low-Performer
JNE3774-KR-S,2022-06-16,kurta,2719.0,6,6,14,0,Dormant/Low-Performer
JNE3774-KR-XL,2022-06-01,kurta,923.0,2,2,29,0,Dormant/Low-Performer
JNE3774-KR-XS,2022-06-04,kurta,1372.0,3,3,26,0,Dormant/Low-Performer
JNE3774-KR-XXL,2022-05-24,kurta,1871.0,4,4,37,0,Dormant/Low-Performer
JNE3774-KR-XXXL,2022-06-17,kurta,2694.0,6,6,13,0,Dormant/Low-Performer
JNE3775-KR-L,2022-06-29,kurta,2368.0,8,8,1,0,Dormant/Low-Performer
JNE3775-KR-M,2022-06-27,kurta,4222.0,14,14,3,0,Dormant/Low-Performer
JNE3775-KR-S,2022-06-04,kurta,2338.0,8,8,26,0,Dormant/Low-Performer
JNE3775-KR-XL,2022-06-29,kurta,5635.0,19,19,1,0,Dormant/Low-Performer
JNE3775-KR-XS,2022-06-28,kurta,1776.0,6,6,2,0,Dormant/Low-Performer
JNE3775-KR-XXL,2022-06-27,kurta,3552.0,12,12,3,0,Dormant/Low-Performer
JNE3775-KR-XXXL,2022-06-16,kurta,5372.0,18,18,14,0,Dormant/Low-Performer
JNE3776-KR-L,2022-05-16,kurta,3185.0,11,11,45,0,Dormant/Low-Performer
JNE3776-KR-M,2022-06-11,kurta,2086.0,7,7,19,0,Dormant/Low-Performer
JNE3776-KR-S,2022-06-12,kurta,2083.0,7,7,18,0,Dormant/Low-Performer
JNE3776-KR-XL,2022-06-29,kurta,4172.0,14,14,1,0,Dormant/Low-Performer
JNE3776-KR-XS,2022-05-16,kurta,1698.0,6,6,45,0,Dormant/Low-Performer
JNE3776-KR-XXL,2022-05-22,kurta,1171.0,4,4,39,0,Dormant/Low-Performer
JNE3776-KR-XXXL,2022-04-19,kurta,837.0,3,3,72,0,Dormant/Low-Performer
JNE3777-KR-L,2022-06-19,kurta,1770.0,5,5,11,0,Dormant/Low-Performer
JNE3777-KR-M,2022-06-06,kurta,1047.0,3,3,24,0,Dormant/Low-Performer
JNE3777-KR-S,2022-06-20,kurta,324.0,1,1,10,0,Dormant/Low-Performer
JNE3777-KR-XL,2022-06-16,kurta,2333.0,7,7,14,0,Dormant/Low-Performer
JNE3777-KR-XS,2022-05-12,kurta,324.0,1,1,49,0,Dormant/Low-Performer
JNE3777-KR-XXL,2022-06-21,kurta,1770.0,5,5,9,0,Dormant/Low-Performer
JNE3777-KR-XXXL,2022-06-18,kurta,2084.0,6,6,12,0,Dormant/Low-Performer
JNE3778-KR-L,2022-06-21,kurta,4993.0,11,11,9,0,Dormant/Low-Performer
JNE3778-KR-M,2022-06-28,kurta,5496.0,12,12,2,0,Dormant/Low-Performer
JNE3778-KR-S,2022-06-23,kurta,4528.0,10,10,7,0,Dormant/Low-Performer
JNE3778-KR-XL,2022-06-20,kurta,5021.0,11,11,10,0,Dormant/Low-Performer
JNE3778-KR-XS,2022-06-07,kurta,2726.0,6,6,23,0,Dormant/Low-Performer
JNE3778-KR-XXL,2022-06-19,kurta,5440.0,12,12,11,0,Dormant/Low-Performer
JNE3778-KR-XXXL,2022-06-27,kurta,7248.0,16,16,3,0,Dormant/Low-Performer
JNE3779-KR-L,2022-06-26,kurta,2748.0,8,8,4,0,Dormant/Low-Performer
JNE3779-KR-M,2022-06-07,kurta,1114.0,3,3,23,0,Dormant/Low-Performer
JNE3779-KR-S,2022-06-07,kurta,1465.0,4,4,23,0,Dormant/Low-Performer
JNE3779-KR-XL,2022-06-28,kurta,2248.0,6,6,2,0,Dormant/Low-Performer
JNE3779-KR-XXL,2022-06-26,kurta,1551.0,4,4,4,0,Dormant/Low-Performer
JNE3779-KR-XXXL,2022-06-24,kurta,1374.0,4,4,6,0,Dormant/Low-Performer
JNE3780-KR-L,2022-06-14,kurta,1615.0,5,5,16,0,Dormant/Low-Performer
JNE3780-KR-M,2022-06-14,kurta,325.0,1,1,16,0,Dormant/Low-Performer
JNE3780-KR-S,2022-05-17,kurta,325.0,1,1,44,0,Dormant/Low-Performer
JNE3780-KR-XL,2022-06-17,kurta,1290.0,4,4,13,0,Dormant/Low-Performer
JNE3780-KR-XXL,2022-06-19,kurta,1967.0,6,6,11,0,Dormant/Low-Performer
JNE3780-KR-XXXL,2022-06-11,kurta,1300.0,4,4,19,0,Dormant/Low-Performer
JNE3781-KR-L,2022-06-29,kurta,31974.0,77,77,1,0,Dormant/Low-Performer
JNE3781-KR-M,2022-06-28,kurta,31145.0,75,74,2,0,Dormant/Low-Performer
JNE3781-KR-S,2022-06-29,kurta,17968.0,43,43,1,0,Dormant/Low-Performer
JNE3781-KR-XL,2022-06-27,kurta,41876.0,101,100,3,1,Active High-Performer
JNE3781-KR-XS,2022-06-25,kurta,6470.0,15,15,5,0,Dormant/Low-Performer
JNE3781-KR-XXL,2022-06-29,kurta,35704.0,86,83,1,0,Dormant/Low-Performer
JNE3781-KR-XXXL,2022-06-29,kurta,41223.0,99,98,1,0,Dormant/Low-Performer
JNE3782-KR-L,2022-06-26,kurta,5609.0,11,11,4,0,Dormant/Low-Performer
JNE3782-KR-M,2022-06-25,kurta,2119.0,4,4,5,0,Dormant/Low-Performer
JNE3782-KR-S,2022-06-26,kurta,3108.0,6,6,4,0,Dormant/Low-Performer
JNE3782-KR-XL,2022-06-05,kurta,9499.0,19,19,25,0,Dormant/Low-Performer
JNE3782-KR-XS,2022-06-18,kurta,998.0,2,2,12,0,Dormant/Low-Performer
JNE3782-KR-XXL,2022-06-16,kurta,6838.0,13,13,14,0,Dormant/Low-Performer
JNE3782-KR-XXXL,2022-06-24,kurta,11356.0,22,22,6,0,Dormant/Low-Performer
JNE3783-KR-L,2022-06-18,kurta,6509.0,13,13,12,0,Dormant/Low-Performer
JNE3783-KR-M,2022-06-16,kurta,2519.0,5,5,14,0,Dormant/Low-Performer
JNE3783-KR-S,2022-06-22,kurta,3426.0,7,7,8,0,Dormant/Low-Performer
JNE3783-KR-XL,2022-06-28,kurta,5020.0,10,10,2,0,Dormant/Low-Performer
JNE3783-KR-XXL,2022-06-06,kurta,5994.0,12,12,24,0,Dormant/Low-Performer
JNE3783-KR-XXXL,2022-06-22,kurta,9969.0,20,20,8,0,Dormant/Low-Performer
JNE3784-KR-L,2022-06-27,kurta,59564.0,123,120,3,1,Active High-Performer
JNE3784-KR-M,2022-06-29,kurta,63630.0,130,130,1,1,Active High-Performer
JNE3784-KR-S,2022-06-29,kurta,24538.0,51,51,1,0,Dormant/Low-Performer
JNE3784-KR-XL,2022-06-28,kurta,53608.0,110,109,2,1,Active High-Performer
JNE3784-KR-XS,2022-06-27,kurta,19209.0,39,39,3,0,Dormant/Low-Performer
JNE3784-KR-XXL,2022-06-27,kurta,46376.0,95,94,3,1,Active High-Performer
JNE3784-KR-XXXL,2022-06-28,kurta,34802.0,72,72,2,0,Dormant/Low-Performer
JNE3785-KR-L,2022-06-29,kurta,12042.0,35,35,1,0,Dormant/Low-Performer
JNE3785-KR-M,2022-06-24,kurta,7709.0,22,22,6,0,Dormant/Low-Performer
JNE3785-KR-S,2022-06-19,kurta,6238.0,18,18,11,0,Dormant/Low-Performer
JNE3785-KR-XL,2022-06-28,kurta,13073.0,38,38,2,0,Dormant/Low-Performer
JNE3785-KR-XS,2022-06-26,kurta,2454.0,7,7,4,0,Dormant/Low-Performer
JNE3785-KR-XXL,2022-06-26,kurta,10308.0,30,30,4,0,Dormant/Low-Performer
JNE3785-KR-XXXL,2022-06-29,kurta,12442.0,35,35,1,0,Dormant/Low-Performer
JNE3786-KR-L,2022-06-24,kurta,2322.0,6,6,6,0,Dormant/Low-Performer
JNE3786-KR-M,2022-06-02,kurta,717.0,2,2,28,0,Dormant/Low-Performer
JNE3786-KR-S,2022-06-22,kurta,3566.0,10,10,8,0,Dormant/Low-Performer
JNE3786-KR-XL,2022-06-04,kurta,3150.0,9,9,26,0,Dormant/Low-Performer
JNE3786-KR-XS,2022-06-22,kurta,2811.0,8,8,8,0,Dormant/Low-Performer
JNE3786-KR-XXL,2022-06-21,kurta,5000.0,14,14,9,0,Dormant/Low-Performer
JNE3786-KR-XXXL,2022-06-23,kurta,9094.0,25,25,7,0,Dormant/Low-Performer
JNE3787-KR-L,2022-06-26,kurta,6783.0,14,14,4,0,Dormant/Low-Performer
JNE3787-KR-M,2022-06-26,kurta,10627.0,22,22,4,0,Dormant/Low-Performer
JNE3787-KR-S,2022-06-25,kurta,21277.0,44,44,5,0,Dormant/Low-Performer
JNE3787-KR-XL,2022-06-29,kurta,8244.0,17,17,1,0,Dormant/Low-Performer
JNE3787-KR-XS,2022-06-29,kurta,10024.0,21,21,1,0,Dormant/Low-Performer
JNE3787-KR-XXL,2022-06-27,kurta,20790.0,43,43,3,0,Dormant/Low-Performer
JNE3787-KR-XXXL,2022-06-24,kurta,7241.0,15,15,6,0,Dormant/Low-Performer
JNE3788-KR-M,2022-06-08,kurta,1948.0,4,4,22,0,Dormant/Low-Performer
JNE3788-KR-S,2022-06-18,kurta,1461.0,3,3,12,0,Dormant/Low-Performer
JNE3788-KR-XL,2022-05-28,kurta,487.0,1,1,33,0,Dormant/Low-Performer
JNE3788-KR-XS,2022-06-03,kurta,487.0,1,1,27,0,Dormant/Low-Performer
JNE3788-KR-XXL,2022-05-28,kurta,487.0,1,1,33,0,Dormant/Low-Performer
JNE3788-KR-XXXL,2022-05-16,kurta,974.0,2,2,45,0,Dormant/Low-Performer
JNE3789-KR-L,2022-06-08,kurta,487.0,1,1,22,0,Dormant/Low-Performer
JNE3789-KR-M,2022-06-28,kurta,2181.0,5,5,2,0,Dormant/Low-Performer
JNE3789-KR-S,2022-05-18,kurta,2785.0,7,7,43,0,Dormant/Low-Performer
JNE3789-KR-XL,2022-04-06,kurta,383.0,1,1,85,0,Dormant/Low-Performer
JNE3789-KR-XS,2022-06-07,kurta,3272.0,8,8,23,0,Dormant/Low-Performer
JNE3789-KR-XXL,2022-04-05,kurta,766.0,2,2,86,0,Dormant/Low-Performer
JNE3789-KR-XXXL,2022-06-29,kurta,2947.0,7,7,1,0,Dormant/Low-Performer
JNE3790-KR-L,2022-06-19,kurta,5553.0,18,18,11,0,Dormant/Low-Performer
JNE3790-KR-M,2022-06-22,kurta,3735.0,12,12,8,0,Dormant/Low-Performer
JNE3790-KR-S,2022-06-12,kurta,1833.0,6,6,18,0,Dormant/Low-Performer
JNE3790-KR-XL,2022-06-25,kurta,4617.0,15,15,5,0,Dormant/Low-Performer
JNE3790-KR-XS,2022-06-20,kurta,1523.0,5,5,10,0,Dormant/Low-Performer
JNE3790-KR-XXL,2022-06-23,kurta,6104.0,20,20,7,0,Dormant/Low-Performer
JNE3790-KR-XXXL,2022-06-16,kurta,6203.0,20,20,14,0,Dormant/Low-Performer
JNE3791-DR-L,2022-06-10,Ethnic Dress,3579.0,9,9,20,0,Dormant/Low-Performer
JNE3791-DR-M,2022-06-08,Ethnic Dress,1684.0,4,4,22,0,Dormant/Low-Performer
JNE3791-DR-S,2022-06-01,Ethnic Dress,1197.0,3,3,29,0,Dormant/Low-Performer
JNE3791-DR-XL,2022-06-29,Ethnic Dress,3466.0,8,8,1,0,Dormant/Low-Performer
JNE3791-DR-XS,2022-06-15,Ethnic Dress,1596.0,4,4,15,0,Dormant/Low-Performer
JNE3791-DR-XXL,2022-06-20,Ethnic Dress,3990.0,10,10,10,0,Dormant/Low-Performer
JNE3791-DR-XXXL,2022-06-22,Ethnic Dress,4332.0,10,10,8,0,Dormant/Low-Performer
JNE3792-KR-L,2022-06-22,kurta,1728.0,4,4,8,0,Dormant/Low-Performer
JNE3792-KR-M,2022-06-21,kurta,1728.0,4,4,9,0,Dormant/Low-Performer
JNE3792-KR-S,2022-06-14,kurta,1728.0,4,4,16,0,Dormant/Low-Performer
JNE3792-KR-XL,2022-06-25,kurta,1795.0,4,4,5,0,Dormant/Low-Performer
JNE3792-KR-XS,2022-06-15,kurta,838.0,2,2,15,0,Dormant/Low-Performer
JNE3792-KR-XXL,2022-06-24,kurta,1795.0,4,4,6,0,Dormant/Low-Performer
JNE3792-KR-XXXL,2022-06-22,kurta,3883.0,9,9,8,0,Dormant/Low-Performer
JNE3793-KR-L,2022-06-28,kurta,6047.0,17,16,2,0,Dormant/Low-Performer
JNE3793-KR-M,2022-06-23,kurta,7797.0,22,22,7,0,Dormant/Low-Performer
JNE3793-KR-S,2022-06-22,kurta,8169.0,23,23,8,0,Dormant/Low-Performer
JNE3793-KR-XL,2022-06-26,kurta,13660.0,38,37,4,0,Dormant/Low-Performer
JNE3793-KR-XS,2022-06-22,kurta,4637.0,13,13,8,0,Dormant/Low-Performer
JNE3793-KR-XXL,2022-06-27,kurta,8864.0,25,25,3,0,Dormant/Low-Performer
JNE3793-KR-XXXL,2022-06-17,kurta,17146.0,48,47,13,0,Dormant/Low-Performer
JNE3794-KR-L,2022-06-23,kurta,29163.0,57,57,7,0,Dormant/Low-Performer
JNE3794-KR-M,2022-06-12,kurta,26192.0,51,51,18,0,Dormant/Low-Performer
JNE3794-KR-S,2022-06-10,kurta,10736.0,21,21,20,0,Dormant/Low-Performer
JNE3794-KR-XL,2022-06-25,kurta,27778.0,54,54,5,0,Dormant/Low-Performer
JNE3794-KR-XS,2022-06-24,kurta,8266.0,16,16,6,0,Dormant/Low-Performer
JNE3794-KR-XXL,2022-06-25,kurta,37007.0,72,71,5,0,Dormant/Low-Performer
JNE3794-KR-XXXL,2022-06-24,kurta,34452.0,67,66,6,0,Dormant/Low-Performer
JNE3795-KR-L,2022-06-28,kurta,15927.0,31,31,2,0,Dormant/Low-Performer
JNE3795-KR-M,2022-06-16,kurta,7699.0,15,15,14,0,Dormant/Low-Performer
JNE3795-KR-S,2022-06-22,kurta,21483.0,42,41,8,0,Dormant/Low-Performer
JNE3795-KR-XL,2022-06-22,kurta,22492.0,44,44,8,0,Dormant/Low-Performer
JNE3795-KR-XS,2022-06-21,kurta,16416.0,32,32,9,0,Dormant/Low-Performer
JNE3795-KR-XXL,2022-06-22,kurta,9299.0,18,18,8,0,Dormant/Low-Performer
JNE3795-KR-XXXL,2022-06-20,kurta,14947.0,29,29,10,0,Dormant/Low-Performer
JNE3796-KR-L,2022-06-16,kurta,2415.0,7,7,14,0,Dormant/Low-Performer
JNE3796-KR-M,2022-06-17,kurta,690.0,2,2,13,0,Dormant/Low-Performer
JNE3796-KR-S,2022-06-14,kurta,1380.0,4,4,16,0,Dormant/Low-Performer
JNE3796-KR-XL,2022-05-01,kurta,690.0,2,2,60,0,Dormant/Low-Performer
JNE3796-KR-XXL,2022-06-15,kurta,1035.0,3,3,15,0,Dormant/Low-Performer
JNE3796-KR-XXXL,2022-06-10,kurta,2428.0,7,7,20,0,Dormant/Low-Performer
JNE3797-KR-A-L,2022-06-29,Western Dress,48934.0,66,66,1,0,Dormant/Low-Performer
JNE3797-KR-A-M,2022-06-28,Western Dress,104719.0,135,135,2,1,Active High-Performer
JNE3797-KR-A-S,2022-06-28,Western Dress,78891.0,107,107,2,1,Active High-Performer
JNE3797-KR-A-XL,2022-06-28,Western Dress,40466.0,54,54,2,0,Dormant/Low-Performer
JNE3797-KR-A-XS,2022-06-29,Western Dress,16970.0,22,22,1,0,Dormant/Low-Performer
JNE3797-KR-A-XXL,2022-06-27,Western Dress,20806.0,28,28,3,0,Dormant/Low-Performer
JNE3797-KR-A-XXXL,2022-06-27,Western Dress,23242.0,30,29,3,0,Dormant/Low-Performer
JNE3797-KR-L,2022-06-29,Western Dress,480415.0,646,645,1,1,Active High-Performer
JNE3797-KR-M,2022-06-29,Western Dress,408332.0,547,542,1,1,Active High-Performer
JNE3797-KR-S,2022-06-29,Western Dress,370852.0,495,494,1,1,Active High-Performer
JNE3797-KR-XL,2022-06-29,Western Dress,308579.0,410,408,1,1,Active High-Performer
JNE3797-KR-XS,2022-06-29,Western Dress,285810.0,383,379,1,1,Active High-Performer
JNE3797-KR-XXL,2022-06-29,Western Dress,258444.0,349,349,1,1,Active High-Performer
JNE3797-KR-XXXL,2022-06-29,Western Dress,260691.0,350,349,1,1,Active High-Performer
JNE3798-KR-A-L,2022-06-20,Western Dress,12969.0,17,17,10,0,Dormant/Low-Performer
JNE3798-KR-A-M,2022-06-21,Western Dress,14501.0,19,19,9,0,Dormant/Low-Performer
JNE3798-KR-A-S,2022-06-29,Western Dress,7646.0,10,10,1,0,Dormant/Low-Performer
JNE3798-KR-A-XL,2022-06-27,Western Dress,10071.0,13,13,3,0,Dormant/Low-Performer
JNE3798-KR-A-XS,2022-06-28,Western Dress,6104.0,8,8,2,0,Dormant/Low-Performer
JNE3798-KR-A-XXL,2022-06-22,Western Dress,9967.0,13,13,8,0,Dormant/Low-Performer
JNE3798-KR-A-XXXL,2022-06-23,Western Dress,9188.0,12,12,7,0,Dormant/Low-Performer
JNE3798-KR-L,2022-06-29,Western Dress,70114.0,94,94,1,1,Active High-Performer
JNE3798-KR-M,2022-06-29,Western Dress,77554.0,105,103,1,1,Active High-Performer
JNE3798-KR-S,2022-06-28,Western Dress,43689.0,57,56,2,0,Dormant/Low-Performer
JNE3798-KR-XL,2022-06-29,Western Dress,106865.0,142,140,1,1,Active High-Performer
JNE3798-KR-XS,2022-06-29,Western Dress,42581.0,57,56,1,0,Dormant/Low-Performer
JNE3798-KR-XXL,2022-06-28,Western Dress,73700.0,99,99,2,1,Active High-Performer
JNE3798-KR-XXXL,2022-06-28,Western Dress,60876.0,82,82,2,1,Active High-Performer
JNE3799-KR-L,2022-06-27,kurta,19574.0,30,30,3,0,Dormant/Low-Performer
JNE3799-KR-M,2022-06-28,kurta,20876.0,32,32,2,0,Dormant/Low-Performer
JNE3799-KR-S,2022-06-26,kurta,7823.0,12,12,4,0,Dormant/Low-Performer
JNE3799-KR-XL,2022-06-26,kurta,15229.0,23,23,4,0,Dormant/Low-Performer
JNE3799-KR-XS,2022-06-28,kurta,15455.0,24,24,2,0,Dormant/Low-Performer
JNE3799-KR-XXL,2022-06-28,kurta,22008.0,34,34,2,0,Dormant/Low-Performer
JNE3799-KR-XXXL,2022-06-24,kurta,14838.0,23,23,6,0,Dormant/Low-Performer
JNE3800-KR-A-L,2022-06-29,Western Dress,30815.0,41,41,1,0,Dormant/Low-Performer
JNE3800-KR-A-M,2022-06-25,Western Dress,24615.0,33,33,5,0,Dormant/Low-Performer
JNE3800-KR-A-S,2022-06-28,Western Dress,20714.0,28,27,2,0,Dormant/Low-Performer
JNE3800-KR-A-XL,2022-06-29,Western Dress,19989.0,27,27,1,0,Dormant/Low-Performer
JNE3800-KR-A-XS,2022-06-26,Western Dress,7434.0,10,10,4,0,Dormant/Low-Performer
JNE3800-KR-A-XXL,2022-06-28,Western Dress,13850.0,18,18,2,0,Dormant/Low-Performer
JNE3800-KR-A-XXXL,2022-06-29,Western Dress,20730.0,28,28,1,0,Dormant/Low-Performer
JNE3800-KR-L,2022-06-28,Western Dress,123085.0,164,163,2,1,Active High-Performer
JNE3800-KR-M,2022-06-28,Western Dress,106122.0,142,142,2,1,Active High-Performer
JNE3800-KR-S,2022-06-29,Western Dress,66360.0,89,89,1,1,Active High-Performer
JNE3800-KR-XL,2022-06-28,Western Dress,72317.0,97,97,2,1,Active High-Performer
JNE3800-KR-XS,2022-06-25,Western Dress,23134.0,31,31,5,0,Dormant/Low-Performer
JNE3800-KR-XXL,2022-06-29,Western Dress,70580.0,94,94,1,1,Active High-Performer
JNE3800-KR-XXXL,2022-06-26,Western Dress,60565.0,81,80,4,1,Active High-Performer
JNE3801-KR-L,2022-06-28,kurta,90162.0,120,120,2,1,Active High-Performer
JNE3801-KR-M,2022-06-29,kurta,112091.0,151,151,1,1,Active High-Performer
JNE3801-KR-S,2022-06-29,kurta,62460.0,84,84,1,1,Active High-Performer
JNE3801-KR-XL,2022-06-29,kurta,75678.0,102,102,1,1,Active High-Performer
JNE3801-KR-XS,2022-06-29,kurta,26678.0,36,36,1,0,Dormant/Low-Performer
JNE3801-KR-XXL,2022-06-23,kurta,96402.0,129,127,7,1,Active High-Performer
JNE3801-KR-XXXL,2022-06-24,kurta,52236.0,70,70,6,0,Dormant/Low-Performer
JNE3802-KR-L,2022-06-27,kurta,17399.0,37,37,3,0,Dormant/Low-Performer
JNE3802-KR-M,2022-06-27,kurta,24396.0,52,52,3,0,Dormant/Low-Performer
JNE3802-KR-S,2022-06-13,kurta,15297.0,33,33,17,0,Dormant/Low-Performer
JNE3802-KR-XL,2022-06-28,kurta,11679.0,25,25,2,0,Dormant/Low-Performer
JNE3802-KR-XS,2022-06-14,kurta,11563.0,25,25,16,0,Dormant/Low-Performer
JNE3802-KR-XXL,2022-06-23,kurta,4774.0,10,10,7,0,Dormant/Low-Performer
JNE3802-KR-XXXL,2022-06-18,kurta,2922.0,6,6,12,0,Dormant/Low-Performer
JNE3803-KR-L,2022-06-04,kurta,5558.0,12,12,26,0,Dormant/Low-Performer
JNE3803-KR-M,2022-06-28,kurta,22534.0,48,48,2,0,Dormant/Low-Performer
JNE3803-KR-S,2022-06-28,kurta,22024.0,47,47,2,0,Dormant/Low-Performer
JNE3803-KR-XL,2022-06-15,kurta,5648.0,12,12,15,0,Dormant/Low-Performer
JNE3803-KR-XS,2022-06-08,kurta,3728.0,8,8,22,0,Dormant/Low-Performer
JNE3803-KR-XXL,2022-06-01,kurta,1920.0,4,4,29,0,Dormant/Low-Performer
JNE3803-KR-XXXL,2022-06-15,kurta,1948.0,4,4,15,0,Dormant/Low-Performer
JNE3804-KR-L,2022-06-27,kurta,3716.0,8,8,3,0,Dormant/Low-Performer
JNE3804-KR-M,2022-06-09,kurta,9264.0,20,20,21,0,Dormant/Low-Performer
JNE3804-KR-S,2022-06-27,kurta,5149.0,11,11,3,0,Dormant/Low-Performer
